Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-September-2019,675.00,682.55,670.40,679.80,676.769881065848908043,24131,849,16331134.00,6732,27.90,12.15,4.80
25-September-2019,671.00,675.00,655.60,671.55,668.756060710116063457,43683,1365,29213271.00,9616,22.01,19.40,0.55
24-September-2019,669.75,675.00,657.35,663.45,665.113647783627902912,45773,2486,30444247.00,16521,36.09,17.65,-6.30
23-September-2019,688.00,723.65,656.15,660.85,691.815815430911978600,119630,4215,82761926.00,31108,26.00,67.50,-27.15
20-September-2019,663.00,690.00,656.00,684.00,670.328046755156632310,78879,2975,52874806.00,20420,25.89,34.00,21.00
19-September-2019,650.00,667.50,647.10,655.65,656.708561401670900662,38183,1299,25075103.00,4593,12.03,20.40,5.65
18-September-2019,653.75,653.75,638.05,649.05,645.498282315541198789,19503,878,12589153.00,3964,20.32,15.70,-4.70
17-September-2019,642.20,662.00,641.85,645.95,650.599786786212175053,73166,1912,47601784.00,7558,10.33,20.15,3.75
16-September-2019,623.05,642.40,620.00,637.80,637.697982611631636701,23694,850,15109616.00,4310,18.19,22.40,14.75
13-September-2019,622.25,626.50,615.65,623.05,620.731091386423302912,15998,868,9930456.00,5253,32.84,10.85,0.80
12-September-2019,617.05,625.75,614.90,617.60,620.222611988948561139,32213,1665,19979231.00,8368,25.98,10.85,0.55
11-September-2019,608.00,618.50,594.95,609.80,605.138715223507346045,38388,1412,23230065.00,12351,32.17,23.55,1.80
9-September-2019,605.90,609.35,598.60,607.35,606.426152781734565137,24571,1078,14900497.00,12150,49.45,10.75,1.45
6-September-2019,599.00,605.00,588.00,599.70,597.017673673296257894,21218,889,12667521.00,4161,19.61,17.00,0.70
5-September-2019,584.00,598.60,584.00,597.20,595.302737822510985090,26627,888,15851126.00,8684,32.61,14.60,13.20
4-September-2019,601.75,604.80,577.00,583.45,588.816203594030254830,59098,2460,34797860.00,29202,49.41,27.80,-18.30
3-September-2019,610.00,614.00,596.20,599.90,606.957202376550057934,40563,1657,24620005.00,20699,51.03,17.80,-10.10
30-August-2019,602.30,611.90,588.75,608.70,598.668097743632783498,30979,1402,18546139.00,11884,38.36,23.15,6.40
29-August-2019,601.00,605.30,594.50,600.25,600.228318584070796460,8475,682,5086935.00,2546,30.04,10.80,-0.75
28-August-2019,603.70,604.00,587.60,600.00,595.355001960155386863,28059,1613,16705066.00,13011,46.37,16.40,-3.70
27-August-2019,608.95,623.60,598.70,603.70,607.755203100330127745,27868,1677,16936922.00,4539,16.29,24.90,-5.25
